TiVA,Desci4,HS-2digit,HS-4digit,HS-6digit,EUC
D01T02,D01,01,0101,010121,CAP
D01T02,D01,01,0101,010129,INT
D01T02,D01,01,0101,010130,INT
D01T02,D01,01,0101,010190,INT
D01T02,D01,01,0102,010221,CAP
D01T02,D01,01,0102,010229,INT
D01T02,D01,01,0102,010231,CAP
D01T02,D01,01,0102,010239,INT
D01T02,D01,01,0102,010290,INT
D01T02,D01,01,0103,010310,CAP
D01T02,D01,01,0103,010391,INT
D01T02,D01,01,0103,010392,INT
D01T02,D01,01,0104,010410,INT
D01T02,D01,01,0104,010420,INT
D01T02,D01,01,0105,010511,INT
D01T02,D01,01,0105,010512,INT
D01T02,D01,01,0105,010513,INT
D01T02,D01,01,0105,010514,INT
D01T02,D01,01,0105,010515,INT
D01T02,D01,01,0105,010594,INT
D01T02,D01,01,0105,010599,INT
D01T02,D01,01,0106,010611,INT
D01T02,D01,01,0106,010612,INT
D01T02,D01,01,0106,010613,INT
D01T02,D01,01,0106,010614,INT
D01T02,D01,01,0106,010619,INT
D01T02,D01,01,0106,010631,INT
D01T02,D01,01,0106,010632,INT
D01T02,D01,01,0106,010633,INT
D01T02,D01,01,0106,010639,INT
D01T02,D01,01,0106,010641,INT
D01T02,D01,01,0106,010649,INT
D01T02,D01,01,0106,010690,INT
D01T02,D01,03,0307,030760,CONS
D01T02,D01,04,0401,040120,CONS
D01T02,D01,04,0401,040140,CONS
D01T02,D01,04,0401,040150,CONS
D01T02,D01,04,0407,040711,CONS
D01T02,D01,04,0407,040719,CONS
D01T02,D01,04,0407,040721,CONS
D01T02,D01,04,0407,040729,CONS
D01T02,D01,04,0407,040790,CONS
D01T02,D01,04,0409,040900,CONS
D01T02,D01,04,0410,041000,CONS
D01T02,D01,05,0511,051110,INT
D01T02,D01,05,0511,051199,INT
D01T02,D01,06,0601,060110,INT
D01T02,D01,06,0601,060120,INT
D01T02,D01,06,0602,060210,INT
D01T02,D01,06,0602,060220,INT
D01T02,D01,06,0602,060230,INT
D01T02,D01,06,0602,060240,INT
D01T02,D01,06,0602,060290,INT
D01T02,D01,06,0603,060311,CONS
D01T02,D01,06,0603,060312,CONS
D01T02,D01,06,0603,060313,CONS
D01T02,D01,06,0603,060314,CONS
D01T02,D01,06,0603,060315,CONS
D01T02,D01,06,0603,060319,CONS
D01T02,D01,06,0603,060390,CONS
D01T02,D01,07,0701,070110,INT
D01T02,D01,07,0701,070190,CONS
D01T02,D01,07,0702,070200,CONS
D01T02,D01,07,0703,070310,CONS
D01T02,D01,07,0703,070320,CONS
D01T02,D01,07,0703,070390,CONS
D01T02,D01,07,0704,070410,CONS
D01T02,D01,07,0704,070420,CONS
D01T02,D01,07,0704,070490,CONS
D01T02,D01,07,0705,070511,CONS
D01T02,D01,07,0705,070519,CONS
D01T02,D01,07,0705,070521,CONS
D01T02,D01,07,0705,070529,CONS
D01T02,D01,07,0706,070610,CONS
D01T02,D01,07,0706,070690,CONS
D01T02,D01,07,0707,070700,CONS
D01T02,D01,07,0708,070810,CONS
D01T02,D01,07,0708,070820,CONS
D01T02,D01,07,0708,070890,CONS
D01T02,D01,07,0709,070920,CONS
D01T02,D01,07,0709,070930,CONS
D01T02,D01,07,0709,070940,CONS
D01T02,D01,07,0709,070951,CONS
D01T02,D01,07,0709,070959,CONS
D01T02,D01,07,0709,070960,CONS
D01T02,D01,07,0709,070970,CONS
D01T02,D01,07,0709,070991,CONS
D01T02,D01,07,0709,070992,CONS
D01T02,D01,07,0709,070993,CONS
D01T02,D01,07,0709,070999,CONS
D01T02,D01,07,0713,071310,CONS
D01T02,D01,07,0713,071320,CONS
D01T02,D01,07,0713,071331,CONS
D01T02,D01,07,0713,071332,CONS
D01T02,D01,07,0713,071333,CONS
D01T02,D01,07,0713,071334,CONS
D01T02,D01,07,0713,071335,CONS
D01T02,D01,07,0713,071339,CONS
D01T02,D01,07,0713,071340,CONS
D01T02,D01,07,0713,071350,CONS
D01T02,D01,07,0713,071360,CONS
D01T02,D01,07,0713,071390,CONS
D01T02,D01,07,0714,071410,CONS
D01T02,D01,07,0714,071420,CONS
D01T02,D01,07,0714,071430,CONS
D01T02,D01,07,0714,071440,CONS
D01T02,D01,07,0714,071450,CONS
D01T02,D01,07,0714,071490,CONS
D01T02,D01,08,0801,080111,INT
D01T02,D01,08,0801,080112,INT
D01T02,D01,08,0801,080119,INT
D01T02,D01,08,0801,080121,CONS
D01T02,D01,08,0801,080131,CONS
D01T02,D01,08,0802,080211,CONS
D01T02,D01,08,0802,080221,CONS
D01T02,D01,08,0802,080231,CONS
D01T02,D01,08,0802,080241,CONS
D01T02,D01,08,0802,080242,CONS
D01T02,D01,08,0802,080251,CONS
D01T02,D01,08,0802,080252,CONS
D01T02,D01,08,0802,080261,CONS
D01T02,D01,08,0802,080262,CONS
D01T02,D01,08,0802,080270,CONS
D01T02,D01,08,0802,080280,CONS
D01T02,D01,08,0802,080290,CONS
D01T02,D01,08,0803,080310,CONS
D01T02,D01,08,0803,080390,CONS
D01T02,D01,08,0804,080410,CONS
D01T02,D01,08,0804,080420,CONS
D01T02,D01,08,0804,080430,CONS
D01T02,D01,08,0804,080440,CONS
D01T02,D01,08,0804,080450,CONS
D01T02,D01,08,0805,080510,CONS
D01T02,D01,08,0805,080520,CONS
D01T02,D01,08,0805,080540,CONS
D01T02,D01,08,0805,080550,CONS
D01T02,D01,08,0805,080590,CONS
D01T02,D01,08,0806,080610,CONS
D01T02,D01,08,0807,080711,CONS
D01T02,D01,08,0807,080719,CONS
D01T02,D01,08,0807,080720,CONS
D01T02,D01,08,0808,080810,CONS
D01T02,D01,08,0808,080830,CONS
D01T02,D01,08,0808,080840,CONS
D01T02,D01,08,0809,080910,CONS
D01T02,D01,08,0809,080921,CONS
D01T02,D01,08,0809,080929,CONS
D01T02,D01,08,0809,080930,CONS
D01T02,D01,08,0809,080940,CONS
D01T02,D01,08,0810,081010,CONS
D01T02,D01,08,0810,081020,CONS
D01T02,D01,08,0810,081030,CONS
D01T02,D01,08,0810,081040,CONS
D01T02,D01,08,0810,081050,CONS
D01T02,D01,08,0810,081060,CONS
D01T02,D01,08,0810,081070,CONS
D01T02,D01,08,0810,081090,CONS
D01T02,D01,09,0901,090111,INT
D01T02,D01,09,0902,090220,CONS
D01T02,D01,09,0902,090240,CONS
D01T02,D01,09,0903,090300,CONS
D01T02,D01,09,0904,090411,CONS
D01T02,D01,09,0904,090421,CONS
D01T02,D01,09,0904,090422,CONS
D01T02,D01,09,0905,090510,CONS
D01T02,D01,09,0905,090520,CONS
D01T02,D01,09,0906,090611,CONS
D01T02,D01,09,0906,090619,CONS
D01T02,D01,09,0907,090710,CONS
D01T02,D01,09,0907,090720,CONS
D01T02,D01,09,0908,090811,CONS
D01T02,D01,09,0908,090812,CONS
D01T02,D01,09,0908,090821,CONS
D01T02,D01,09,0908,090822,CONS
D01T02,D01,09,0908,090831,CONS
D01T02,D01,09,0908,090832,CONS
D01T02,D01,09,0909,090921,CONS
D01T02,D01,09,0909,090922,CONS
D01T02,D01,09,0909,090931,CONS
D01T02,D01,09,0909,090932,CONS
D01T02,D01,09,0909,090961,CONS
D01T02,D01,09,0909,090962,CONS
D01T02,D01,09,0910,091011,CONS
D01T02,D01,09,0910,091012,CONS
D01T02,D01,09,0910,091020,CONS
D01T02,D01,09,0910,091030,CONS
D01T02,D01,09,0910,091091,CONS
D01T02,D01,09,0910,091099,CONS
D01T02,D01,10,1001,100111,INT
D01T02,D01,10,1001,100119,INT
D01T02,D01,10,1001,100191,INT
D01T02,D01,10,1001,100199,INT
D01T02,D01,10,1002,100210,INT
D01T02,D01,10,1002,100290,INT
D01T02,D01,10,1003,100310,INT
D01T02,D01,10,1003,100390,INT
D01T02,D01,10,1004,100410,INT
D01T02,D01,10,1004,100490,INT
D01T02,D01,10,1005,100510,INT
D01T02,D01,10,1005,100590,INT
D01T02,D01,10,1006,100610,INT
D01T02,D01,10,1007,100710,INT
D01T02,D01,10,1007,100790,INT
D01T02,D01,10,1008,100810,INT
D01T02,D01,10,1008,100821,INT
D01T02,D01,10,1008,100829,INT
D01T02,D01,10,1008,100830,INT
D01T02,D01,10,1008,100840,INT
D01T02,D01,10,1008,100850,INT
D01T02,D01,10,1008,100860,INT
D01T02,D01,10,1008,100890,INT
D01T02,D01,12,1201,120110,INT
D01T02,D01,12,1201,120190,INT
D01T02,D01,12,1202,120241,INT
D01T02,D01,12,1203,120300,INT
D01T02,D01,12,1204,120400,INT
D01T02,D01,12,1205,120510,INT
D01T02,D01,12,1205,120590,INT
D01T02,D01,12,1206,120600,INT
D01T02,D01,12,1207,120710,INT
D01T02,D01,12,1207,120721,INT
D01T02,D01,12,1207,120729,INT
D01T02,D01,12,1207,120730,INT
D01T02,D01,12,1207,120740,INT
D01T02,D01,12,1207,120750,INT
D01T02,D01,12,1207,120760,INT
D01T02,D01,12,1207,120770,INT
D01T02,D01,12,1207,120791,INT
D01T02,D01,12,1207,120799,INT
D01T02,D01,12,1209,120910,INT
D01T02,D01,12,1209,120921,INT
D01T02,D01,12,1209,120922,INT
D01T02,D01,12,1209,120923,INT
D01T02,D01,12,1209,120924,INT
D01T02,D01,12,1209,120925,INT
D01T02,D01,12,1209,120929,INT
D01T02,D01,12,1209,120930,INT
D01T02,D01,12,1209,120991,INT
D01T02,D01,12,1209,120999,INT
D01T02,D01,12,1210,121010,INT
D01T02,D01,12,1210,121020,INT
D01T02,D01,12,1211,121120,INT
D01T02,D01,12,1211,121130,INT
D01T02,D01,12,1211,121140,INT
D01T02,D01,12,1211,121190,INT
D01T02,D01,12,1212,121291,INT
D01T02,D01,12,1212,121292,INT
D01T02,D01,12,1212,121293,INT
D01T02,D01,12,1212,121294,INT
D01T02,D01,12,1212,121299,INT
D01T02,D01,12,1213,121300,INT
D01T02,D01,12,1214,121490,INT
D01T02,D01,13,1302,130211,INT
D01T02,D01,14,1401,140110,INT
D01T02,D01,14,1401,140120,INT
D01T02,D01,14,1401,140190,INT
D01T02,D01,14,1404,140490,INT
D01T02,D01,15,1521,152190,INT
D01T02,D01,18,1801,180100,INT
D01T02,D01,24,2401,240110,INT
D01T02,D01,31,3101,310100,INT
D01T02,D01,40,4001,400110,INT
D01T02,D01,40,4001,400121,INT
D01T02,D01,40,4001,400122,INT
D01T02,D01,40,4001,400129,INT
D01T02,D01,41,4103,410320,INT
D01T02,D01,43,4301,430110,INT
D01T02,D01,43,4301,430130,INT
D01T02,D01,43,4301,430160,INT
D01T02,D01,43,4301,430180,INT
D01T02,D01,43,4301,430190,INT
D01T02,D01,50,5001,500100,INT
D01T02,D01,51,5101,510111,INT
D01T02,D01,51,5101,510119,INT
D01T02,D01,51,5102,510211,INT
D01T02,D01,51,5102,510219,INT
D01T02,D01,51,5102,510220,INT
D01T02,D01,52,5201,520100,INT
D01T02,D01,53,5301,530110,INT
D01T02,D01,53,5302,530210,INT
D01T02,D01,53,5303,530310,INT
D01T02,D01,53,5305,530500,INT
D01T02,D02,06,0604,060420,INT
D01T02,D02,06,0604,060490,INT
D01T02,D02,13,1301,130120,INT
D01T02,D02,13,1301,130190,INT
D01T02,D02,40,4001,400130,INT
D01T02,D02,44,4401,440110,INT
D01T02,D02,44,4403,440320,INT
D01T02,D02,44,4403,440341,INT
D01T02,D02,44,4403,440349,INT
D01T02,D02,44,4403,440391,INT
D01T02,D02,44,4403,440392,INT
D01T02,D02,44,4403,440399,INT
D01T02,D02,45,4501,450110,INT
D03,D03,01,0106,010620,INT
D03,D03,03,0301,030111,CONS
D03,D03,03,0301,030119,CONS
D03,D03,03,0301,030191,CONS
D03,D03,03,0301,030192,CONS
D03,D03,03,0301,030193,CONS
D03,D03,03,0301,030194,CONS
D03,D03,03,0301,030195,CONS
D03,D03,03,0301,030199,CONS
D03,D03,03,0302,030211,CONS
D03,D03,03,0302,030213,CONS
D03,D03,03,0302,030214,CONS
D03,D03,03,0302,030219,CONS
D03,D03,03,0302,030221,CONS
D03,D03,03,0302,030222,CONS
D03,D03,03,0302,030223,CONS
D03,D03,03,0302,030224,CONS
D03,D03,03,0302,030229,CONS
D03,D03,03,0302,030231,CONS
D03,D03,03,0302,030232,CONS
D03,D03,03,0302,030233,CONS
D03,D03,03,0302,030234,CONS
D03,D03,03,0302,030235,CONS
D03,D03,03,0302,030236,CONS
D03,D03,03,0302,030239,CONS
D03,D03,03,0302,030241,CONS
D03,D03,03,0302,030242,CONS
D03,D03,03,0302,030243,CONS
D03,D03,03,0302,030244,CONS
D03,D03,03,0302,030245,CONS
D03,D03,03,0302,030246,CONS
D03,D03,03,0302,030247,CONS
D03,D03,03,0302,030251,CONS
D03,D03,03,0302,030252,CONS
D03,D03,03,0302,030253,CONS
D03,D03,03,0302,030254,CONS
D03,D03,03,0302,030255,CONS
D03,D03,03,0302,030256,CONS
D03,D03,03,0302,030259,CONS
D03,D03,03,0302,030271,CONS
D03,D03,03,0302,030272,CONS
D03,D03,03,0302,030273,CONS
D03,D03,03,0302,030274,CONS
D03,D03,03,0302,030279,CONS
D03,D03,03,0302,030281,CONS
D03,D03,03,0302,030282,CONS
D03,D03,03,0302,030283,CONS
D03,D03,03,0302,030284,CONS
D03,D03,03,0302,030285,CONS
D03,D03,03,0302,030289,CONS
D03,D03,03,0306,030621,CONS
D03,D03,03,0306,030622,CONS
D03,D03,03,0306,030624,CONS
D03,D03,03,0306,030625,CONS
D03,D03,03,0306,030626,CONS
D03,D03,03,0306,030627,CONS
D03,D03,03,0306,030629,CONS
D03,D03,03,0307,030711,CONS
D03,D03,03,0307,030719,CONS
D03,D03,03,0307,030721,CONS
D03,D03,03,0307,030731,CONS
D03,D03,03,0307,030741,CONS
D03,D03,03,0307,030751,CONS
D03,D03,03,0307,030771,CONS
D03,D03,03,0307,030781,CONS
D03,D03,03,0307,030791,CONS
D03,D03,03,0308,030811,CONS
D03,D03,03,0308,030821,CONS
D03,D03,05,0508,050800,INT
D03,D03,12,1212,121221,INT
D03,D03,12,1212,121229,INT
D03,D03,71,7101,710110,XPRCS
D03,D03,71,7101,710121,XPRCS
D05T06,D05,27,2701,270111,INT
D05T06,D05,27,2701,270112,INT
D05T06,D05,27,2701,270119,INT
D05T06,D05,27,2702,270210,INT
D05T06,D06,27,2709,270900,INT
D05T06,D06,27,2711,271111,INT
D05T06,D06,27,2711,271121,INT
D05T06,D06,27,2714,271410,INT
D07T08,D071,26,2601,260111,INT
D07T08,D071,26,2601,260112,INT
D07T08,D072,26,2602,260200,INT
D07T08,D072,26,2603,260300,INT
D07T08,D072,26,2604,260400,INT
D07T08,D072,26,2605,260500,INT
D07T08,D072,26,2606,260600,INT
D07T08,D072,26,2607,260700,INT
D07T08,D072,26,2608,260800,INT
D07T08,D072,26,2609,260900,INT
D07T08,D072,26,2610,261000,INT
D07T08,D072,26,2611,261100,INT
D07T08,D072,26,2612,261210,INT
D07T08,D072,26,2612,261220,INT
D07T08,D072,26,2613,261310,INT
D07T08,D072,26,2613,261390,INT
D07T08,D072,26,2614,261400,INT
D07T08,D072,26,2615,261510,INT
D07T08,D072,26,2615,261590,INT
D07T08,D072,26,2616,261610,INT
D07T08,D072,26,2616,261690,INT
D07T08,D072,26,2617,261710,INT
D07T08,D072,26,2617,261790,INT
D07T08,D08,25,2501,250100,INT
D07T08,D08,25,2502,250200,INT
D07T08,D08,25,2503,250300,INT
D07T08,D08,25,2504,250410,INT
D07T08,D08,25,2504,250490,INT
D07T08,D08,25,2505,250510,INT
D07T08,D08,25,2505,250590,INT
D07T08,D08,25,2506,250610,INT
D07T08,D08,25,2506,250620,INT
D07T08,D08,25,2507,250700,INT
D07T08,D08,25,2508,250810,INT
D07T08,D08,25,2508,250830,INT
D07T08,D08,25,2508,250840,INT
D07T08,D08,25,2508,250850,INT
D07T08,D08,25,2508,250860,INT
D07T08,D08,25,2508,250870,INT
D07T08,D08,25,2509,250900,INT
D07T08,D08,25,2510,251010,INT
D07T08,D08,25,2510,251020,INT
D07T08,D08,25,2511,251110,INT
D07T08,D08,25,2511,251120,INT
D07T08,D08,25,2512,251200,INT
D07T08,D08,25,2513,251310,INT
D07T08,D08,25,2513,251320,INT
D07T08,D08,25,2514,251400,INT
D07T08,D08,25,2515,251511,INT
D07T08,D08,25,2515,251512,INT
D07T08,D08,25,2515,251520,INT
D07T08,D08,25,2516,251611,INT
D07T08,D08,25,2516,251612,INT
D07T08,D08,25,2516,251620,INT
D07T08,D08,25,2516,251690,INT
D07T08,D08,25,2517,251710,INT
D07T08,D08,25,2517,251720,INT
D07T08,D08,25,2517,251741,INT
D07T08,D08,25,2517,251749,INT
D07T08,D08,25,2518,251810,INT
D07T08,D08,25,2519,251910,INT
D07T08,D08,25,2519,251990,INT
D07T08,D08,25,2520,252010,INT
D07T08,D08,25,2521,252100,INT
D07T08,D08,25,2524,252410,INT
D07T08,D08,25,2524,252490,INT
D07T08,D08,25,2525,252510,INT
D07T08,D08,25,2525,252520,INT
D07T08,D08,25,2525,252530,INT
D07T08,D08,25,2526,252610,INT
D07T08,D08,25,2526,252620,INT
D07T08,D08,25,2528,252800,INT
D07T08,D08,25,2529,252910,INT
D07T08,D08,25,2529,252921,INT
D07T08,D08,25,2529,252922,INT
D07T08,D08,25,2529,252930,INT
D07T08,D08,25,2530,253010,INT
D07T08,D08,25,2530,253020,INT
D07T08,D08,25,2530,253090,INT
D07T08,D08,27,2703,270300,INT
D07T08,D08,27,2714,271490,INT
D07T08,D08,71,7102,710210,XPRCS
D07T08,D08,71,7102,710221,XPRCS
D07T08,D08,71,7102,710231,XPRCS
D07T08,D08,71,7103,710310,XPRCS
D10T12,D10,02,0201,020110,INT
D10T12,D10,02,0201,020120,CONS
D10T12,D10,02,0201,020130,CONS
D10T12,D10,02,0202,020210,INT
D10T12,D10,02,0202,020220,CONS
D10T12,D10,02,0202,020230,CONS
D10T12,D10,02,0203,020311,INT
D10T12,D10,02,0203,020312,CONS
D10T12,D10,02,0203,020319,CONS
D10T12,D10,02,0203,020321,INT
D10T12,D10,02,0203,020322,CONS
D10T12,D10,02,0203,020329,CONS
D10T12,D10,02,0204,020410,INT
D10T12,D10,02,0204,020421,INT
D10T12,D10,02,0204,020422,CONS
D10T12,D10,02,0204,020423,CONS
D10T12,D10,02,0204,020430,INT
D10T12,D10,02,0204,020441,INT
D10T12,D10,02,0204,020442,CONS
D10T12,D10,02,0204,020443,CONS
D10T12,D10,02,0204,020450,CONS
D10T12,D10,02,0205,020500,INT
D10T12,D10,02,0206,020610,CONS
D10T12,D10,02,0206,020621,CONS
D10T12,D10,02,0206,020622,CONS
D10T12,D10,02,0206,020629,CONS
D10T12,D10,02,0206,020630,CONS
D10T12,D10,02,0206,020641,CONS
D10T12,D10,02,0206,020649,CONS
D10T12,D10,02,0206,020680,CONS
D10T12,D10,02,0206,020690,CONS
D10T12,D10,02,0207,020711,CONS
D10T12,D10,02,0207,020712,CONS
D10T12,D10,02,0207,020713,CONS
D10T12,D10,02,0207,020714,CONS
D10T12,D10,02,0207,020724,CONS
D10T12,D10,02,0207,020725,CONS
D10T12,D10,02,0207,020726,CONS
D10T12,D10,02,0207,020727,CONS
D10T12,D10,02,0207,020741,CONS
D10T12,D10,02,0207,020742,CONS
D10T12,D10,02,0207,020743,CONS
D10T12,D10,02,0207,020744,CONS
D10T12,D10,02,0207,020745,CONS
D10T12,D10,02,0207,020751,CONS
D10T12,D10,02,0207,020752,CONS
D10T12,D10,02,0207,020753,CONS
D10T12,D10,02,0207,020754,CONS
D10T12,D10,02,0207,020755,CONS
D10T12,D10,02,0207,020760,CONS
D10T12,D10,02,0208,020810,CONS
D10T12,D10,02,0208,020830,CONS
D10T12,D10,02,0208,020840,CONS
D10T12,D10,02,0208,020850,CONS
D10T12,D10,02,0208,020860,CONS
D10T12,D10,02,0208,020890,CONS
D10T12,D10,02,0209,020910,INT
D10T12,D10,02,0209,020990,INT
D10T12,D10,02,0210,021011,CONS
D10T12,D10,02,0210,021012,CONS
D10T12,D10,02,0210,021019,CONS
D10T12,D10,02,0210,021020,CONS
D10T12,D10,02,0210,021091,CONS
D10T12,D10,02,0210,021092,CONS
D10T12,D10,02,0210,021093,CONS
D10T12,D10,02,0210,021099,CONS
D10T12,D10,03,0302,030290,CONS
D10T12,D10,03,0303,030311,CONS
D10T12,D10,03,0303,030312,CONS
D10T12,D10,03,0303,030313,CONS
D10T12,D10,03,0303,030314,CONS
D10T12,D10,03,0303,030319,CONS
D10T12,D10,03,0303,030323,CONS
D10T12,D10,03,0303,030324,CONS
D10T12,D10,03,0303,030325,CONS
D10T12,D10,03,0303,030326,CONS
D10T12,D10,03,0303,030329,CONS
D10T12,D10,03,0303,030331,CONS
D10T12,D10,03,0303,030332,CONS
D10T12,D10,03,0303,030333,CONS
D10T12,D10,03,0303,030334,CONS
D10T12,D10,03,0303,030339,CONS
D10T12,D10,03,0303,030341,CONS
D10T12,D10,03,0303,030342,CONS
D10T12,D10,03,0303,030343,CONS
D10T12,D10,03,0303,030344,CONS
D10T12,D10,03,0303,030345,CONS
D10T12,D10,03,0303,030346,CONS
D10T12,D10,03,0303,030349,CONS
D10T12,D10,03,0303,030351,CONS
D10T12,D10,03,0303,030353,CONS
D10T12,D10,03,0303,030354,CONS
D10T12,D10,03,0303,030355,CONS
D10T12,D10,03,0303,030356,CONS
D10T12,D10,03,0303,030357,CONS
D10T12,D10,03,0303,030363,CONS
D10T12,D10,03,0303,030364,CONS
D10T12,D10,03,0303,030365,CONS
D10T12,D10,03,0303,030366,CONS
D10T12,D10,03,0303,030367,CONS
D10T12,D10,03,0303,030368,CONS
D10T12,D10,03,0303,030369,CONS
D10T12,D10,03,0303,030381,CONS
D10T12,D10,03,0303,030382,CONS
D10T12,D10,03,0303,030383,CONS
D10T12,D10,03,0303,030384,CONS
D10T12,D10,03,0303,030389,CONS
D10T12,D10,03,0303,030390,CONS
D10T12,D10,03,0304,030431,CONS
D10T12,D10,03,0304,030432,CONS
D10T12,D10,03,0304,030433,CONS
D10T12,D10,03,0304,030439,CONS
D10T12,D10,03,0304,030441,CONS
D10T12,D10,03,0304,030442,CONS
D10T12,D10,03,0304,030443,CONS
D10T12,D10,03,0304,030444,CONS
D10T12,D10,03,0304,030445,CONS
D10T12,D10,03,0304,030446,CONS
D10T12,D10,03,0304,030449,CONS
D10T12,D10,03,0304,030451,CONS
D10T12,D10,03,0304,030452,CONS
D10T12,D10,03,0304,030453,CONS
D10T12,D10,03,0304,030454,CONS
D10T12,D10,03,0304,030455,CONS
D10T12,D10,03,0304,030459,CONS
D10T12,D10,03,0304,030461,CONS
D10T12,D10,03,0304,030462,CONS
D10T12,D10,03,0304,030463,CONS
D10T12,D10,03,0304,030469,CONS
D10T12,D10,03,0304,030471,CONS
D10T12,D10,03,0304,030472,CONS
D10T12,D10,03,0304,030473,CONS
D10T12,D10,03,0304,030474,CONS
D10T12,D10,03,0304,030475,CONS
D10T12,D10,03,0304,030479,CONS
D10T12,D10,03,0304,030481,CONS
D10T12,D10,03,0304,030482,CONS
D10T12,D10,03,0304,030483,CONS
D10T12,D10,03,0304,030484,CONS
D10T12,D10,03,0304,030485,CONS
D10T12,D10,03,0304,030486,CONS
D10T12,D10,03,0304,030487,CONS
D10T12,D10,03,0304,030489,CONS
D10T12,D10,03,0304,030491,CONS
D10T12,D10,03,0304,030492,CONS
D10T12,D10,03,0304,030493,CONS
D10T12,D10,03,0304,030494,CONS
D10T12,D10,03,0304,030495,CONS
D10T12,D10,03,0304,030499,CONS
D10T12,D10,03,0305,030510,INT
D10T12,D10,03,0305,030520,CONS
D10T12,D10,03,0305,030531,CONS
D10T12,D10,03,0305,030532,CONS
D10T12,D10,03,0305,030539,CONS
D10T12,D10,03,0305,030541,CONS
D10T12,D10,03,0305,030542,CONS
D10T12,D10,03,0305,030543,CONS
D10T12,D10,03,0305,030544,CONS
D10T12,D10,03,0305,030549,CONS
D10T12,D10,03,0305,030551,CONS
D10T12,D10,03,0305,030559,CONS
D10T12,D10,03,0305,030561,CONS
D10T12,D10,03,0305,030562,CONS
D10T12,D10,03,0305,030563,CONS
D10T12,D10,03,0305,030564,CONS
D10T12,D10,03,0305,030569,CONS
D10T12,D10,03,0305,030571,CONS
D10T12,D10,03,0305,030572,CONS
D10T12,D10,03,0305,030579,CONS
D10T12,D10,03,0306,030611,CONS
D10T12,D10,03,0306,030612,CONS
D10T12,D10,03,0306,030614,CONS
D10T12,D10,03,0306,030615,CONS
D10T12,D10,03,0306,030616,CONS
D10T12,D10,03,0306,030617,CONS
D10T12,D10,03,0306,030619,CONS
D10T12,D10,03,0307,030729,CONS
D10T12,D10,03,0307,030739,CONS
D10T12,D10,03,0307,030749,CONS
D10T12,D10,03,0307,030759,CONS
D10T12,D10,03,0307,030779,CONS
D10T12,D10,03,0307,030789,CONS
D10T12,D10,03,0307,030799,CONS
D10T12,D10,03,0308,030819,CONS
D10T12,D10,03,0308,030829,CONS
D10T12,D10,03,0308,030830,CONS
D10T12,D10,03,0308,030890,CONS
D10T12,D10,04,0401,040110,CONS
D10T12,D10,04,0402,040210,INT
D10T12,D10,04,0402,040221,CONS
D10T12,D10,04,0402,040229,CONS
D10T12,D10,04,0402,040291,CONS
D10T12,D10,04,0402,040299,CONS
D10T12,D10,04,0403,040310,CONS
D10T12,D10,04,0403,040390,CONS
D10T12,D10,04,0404,040410,INT
D10T12,D10,04,0404,040490,INT
D10T12,D10,04,0405,040510,CONS
D10T12,D10,04,0405,040520,CONS
D10T12,D10,04,0405,040590,CONS
D10T12,D10,04,0406,040610,CONS
D10T12,D10,04,0406,040620,CONS
D10T12,D10,04,0406,040630,CONS
D10T12,D10,04,0406,040640,CONS
D10T12,D10,04,0406,040690,CONS
D10T12,D10,04,0408,040811,INT
D10T12,D10,04,0408,040819,INT
D10T12,D10,04,0408,040891,INT
D10T12,D10,04,0408,040899,INT
D10T12,D10,05,0502,050210,INT
D10T12,D10,05,0502,050290,INT
D10T12,D10,05,0504,050400,INT
D10T12,D10,05,0505,050510,INT
D10T12,D10,05,0505,050590,INT
D10T12,D10,05,0506,050610,INT
D10T12,D10,05,0506,050690,INT
D10T12,D10,05,0507,050710,INT
D10T12,D10,05,0507,050790,INT
D10T12,D10,05,0510,051000,INT
D10T12,D10,05,0511,051191,INT
D10T12,D10,07,0710,071010,CONS
D10T12,D10,07,0710,071021,CONS
D10T12,D10,07,0710,071022,CONS
D10T12,D10,07,0710,071029,CONS
D10T12,D10,07,0710,071030,CONS
D10T12,D10,07,0710,071040,CONS
D10T12,D10,07,0710,071080,CONS
D10T12,D10,07,0710,071090,CONS
D10T12,D10,07,0711,071120,CONS
D10T12,D10,07,0711,071140,CONS
D10T12,D10,07,0711,071151,CONS
D10T12,D10,07,0711,071159,CONS
D10T12,D10,07,0711,071190,CONS
D10T12,D10,07,0712,071220,CONS
D10T12,D10,07,0712,071231,CONS
D10T12,D10,07,0712,071232,CONS
D10T12,D10,07,0712,071233,CONS
D10T12,D10,07,0712,071239,CONS
D10T12,D10,07,0712,071290,CONS
D10T12,D10,08,0801,080122,CONS
D10T12,D10,08,0801,080132,CONS
D10T12,D10,08,0802,080212,CONS
D10T12,D10,08,0802,080222,CONS
D10T12,D10,08,0802,080232,CONS
D10T12,D10,08,0806,080620,CONS
D10T12,D10,08,0811,081110,CONS
D10T12,D10,08,0811,081120,CONS
D10T12,D10,08,0811,081190,CONS
D10T12,D10,08,0812,081210,INT
D10T12,D10,08,0812,081290,INT
D10T12,D10,08,0813,081310,CONS
D10T12,D10,08,0813,081320,CONS
D10T12,D10,08,0813,081330,CONS
D10T12,D10,08,0813,081340,CONS
D10T12,D10,08,0813,081350,CONS
D10T12,D10,08,0814,081400,INT
D10T12,D10,09,0901,090112,INT
