wExp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2013,'842519000',205,NO,KG,14,360,12778,0,0,0,11,236,2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,2727,2,64,7847,0,0,0
2,2013,'842519000',210,NO,KG,16,261,20817,2,40,552,1,51,651,1,50,18525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,120,1089,0,0,0,0,0,0,0,0,0
2,2013,'842519000',213,NO,KG,250,905,8790,0,0,0,0,0,0,209,271,2506,20,51,205,18,475,5388,0,0,0,0,0,0,1,80,466,0,0,0,0,0,0,2,28,225,0,0,0
2,2013,'842519000',215,NO,KG,1,18,304,0,0,0,0,0,0,0,0,0,1,18,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842519000',220,NO,KG,14,245076,245509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,183526,191083,2,30900,28172,2,30650,26254,0,0,0,0,0,0
2,2013,'842519000',302,NO,KG,1925,17073,29058,0,0,0,0,0,0,200,2057,986,330,1855,3989,380,4044,3825,2,40,1018,0,0,0,4,800,13158,409,4382,4047,200,1288,656,200,1305,672,200,1302,707
2,2013,'842519000',304,NO,KG,3472,25580,155941,169,2088,14390,273,1736,9791,575,3084,15449,143,1207,25249,122,1617,4435,107,852,6722,22,303,1753,4,208,257,748,5323,26137,431,2850,14432,522,3762,19264,356,2550,18062
2,2013,'842519000',601,NO,KG,15,40,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,40,258,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842531000',103,NO,KG,1284,1137109,560879,56,70285,33643,83,40196,19085,53,57717,26309,32,39567,18477,209,122327,78432,40,56665,34259,40,308668,131802,145,185250,70374,114,72233,43873,169,88247,47327,139,45161,25523,204,50793,31775
2,2013,'842531000',105,NO,KG,9213,1569433,661768,554,201521,74025,305,87940,52104,2293,267048,112517,1460,88583,52660,1074,91807,40146,278,158687,64410,492,84180,35362,651,111618,40815,404,166345,69476,745,67138,35736,662,156775,56434,295,87791,28083
2,2013,'842531000',106,NO,KG,1432,36645,66179,151,3076,4947,63,1516,2025,105,2490,2927,16,720,701,96,5059,18350,190,4018,6247,102,3600,3547,151,2887,4910,103,2590,4340,12,820,1262,60,3684,4510,383,6185,12413
2,2013,'842531000',112,NO,KG,5,19545,44870,0,0,0,0,0,0,0,0,0,1,5000,651,1,60,248,1,25,283,0,0,0,0,0,0,0,0,0,0,0,0,2,14460,43688,0,0,0
2,2013,'842531000',117,NO,KG,10,247,762,0,0,0,10,247,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842531000',202,NO,KG,5,69053,109133,0,0,0,0,0,0,0,0,0,0,0,0,1,66700,95895,0,0,0,0,0,0,0,0,0,1,400,3964,0,0,0,2,1003,5404,1,950,3870
2,2013,'842531000',203,NO,KG,31,7525,36272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5411,18645,0,0,0,2,55,1604,0,0,0,3,1080,2824,7,979,13199
2,2013,'842531000',204,NO,KG,11,86631,357338,4,73085,323576,4,10200,15707,0,0,0,1,18,386,0,0,0,0,0,0,0,0,0,0,0,0,1,1710,7279,0,0,0,0,0,0,1,1618,10390
2,2013,'842531000',205,NO,KG,70,31966,97991,1,21073,44798,7,40,677,21,80,837,10,8055,1654,9,128,1130,0,0,0,1,2350,47337,0,0,0,0,0,0,8,70,806,8,95,286,5,75,466
2,2013,'842531000',207,NO,KG,12,4851,14642,3,880,886,3,2387,10878,0,0,0,0,0,0,1,1202,2318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,382,560,0,0,0
2,2013,'842531000',210,NO,KG,9,192,2014,0,0,0,0,0,0,0,0,0,2,102,1127,6,80,527,1,10,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842531000',213,NO,KG,86,172505,259679,0,0,0,10,2035,6862,4,122,342,1,330,2916,2,10,369,0,0,0,41,26161,91267,0,0,0,20,143737,157050,8,110,873,0,0,0,0,0,0
2,2013,'842531000',218,NO,KG,10,39127,45044,0,0,0,0,0,0,6,37764,43658,2,563,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,800,1061
2,2013,'842531000',220,NO,KG,73,21850,50998,0,0,0,13,6424,7117,3,36,223,10,90,608,1,18,229,2,9900,27045,18,198,634,15,306,756,5,4508,13460,5,83,318,0,0,0,1,287,608
2,2013,'842531000',223,NO,KG,1,200,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200,395,0,0,0,0,0,0
2,2013,'842531000',225,NO,KG,2,2244,13043,0,0,0,1,1144,7899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1100,5144
2,2013,'842531000',245,NO,KG,12,4530,10117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1510,3399,0,0,0,4,1510,3332,0,0,0,4,1510,3386,0,0,0
2,2013,'842531000',302,NO,KG,22,365,4727,0,0,0,0,0,0,1,227,3470,0,0,0,0,0,0,6,8,238,2,30,281,0,0,0,0,0,0,8,74,413,5,26,325,0,0,0
2,2013,'842531000',304,NO,KG,944,107305,147790,58,2531,3830,47,1407,8546,153,7630,13046,24,690,2492,9,6098,15241,172,37060,13122,95,4459,23868,8,270,976,64,16928,22687,106,15302,25258,142,9297,11648,66,5633,7076
2,2013,'842531000',305,NO,KG,62,609,757,0,0,0,0,0,0,0,0,0,42,413,499,0,0,0,0,0,0,0,0,0,20,196,258,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842531000',601,NO,KG,5,142,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,234,0,0,0,0,0,0,4,72,644
2,2013,'842539000',103,NO,KG,871,499843,345601,4,460,551,19,42120,24447,231,11248,10309,25,48236,38351,106,16910,12251,41,9122,6654,23,7673,7223,19,216940,152362,23,11776,11182,65,70642,31851,313,41298,42029,2,23418,8391
2,2013,'842539000',105,NO,KG,137927,4269064,1632368,12973,352284,128760,4733,308740,108465,11308,314016,128580,12747,372584,134538,9659,294869,112138,6703,357276,123476,15350,349834,138998,15202,358798,155765,18948,399176,183235,6608,466280,173839,13343,206612,83842,10353,488595,160732
2,2013,'842539000',106,NO,KG,37354,111865,53763,3898,11330,6617,2109,6327,2264,2940,9060,5677,6841,20201,7532,1984,5755,2534,1190,4889,2466,9246,26287,11466,600,1550,825,2304,6629,2376,1904,6452,4629,1320,3080,1208,3018,10305,6169
2,2013,'842539000',112,NO,KG,6,36300,30145,0,0,0,0,0,0,6,36300,30145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842539000',202,NO,KG,8,62010,99753,6,61500,95159,2,510,4594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842539000',203,NO,KG,3,36,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,370,0,0,0,0,0,0,2,19,691
2,2013,'842539000',204,NO,KG,53,285,1840,9,222,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,12,202,0,0,0,4,51,534,0,0,0,0,0,0,0,0,0
2,2013,'842539000',205,NO,KG,2,40,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,213,0,0,0
2,2013,'842539000',207,NO,KG,1,2056,14630,1,2056,14630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842539000',210,NO,KG,41,352,3950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,149,996,2,9,212,7,63,920,8,47,882,0,0,0,15,84,940
2,2013,'842539000',213,NO,KG,33,15832,65969,0,0,0,0,0,0,2,1600,9470,4,110,787,10,1760,7394,11,1940,8138,0,0,0,0,0,0,1,1172,3119,1,4000,5281,1,2300,5310,3,2950,26470
2,2013,'842539000',220,NO,KG,50,2003,6117,8,83,543,6,40,403,1,68,244,0,0,0,5,1190,2912,0,0,0,8,111,802,0,0,0,0,0,0,21,220,498,1,291,715,0,0,0
2,2013,'842539000',222,NO,KG,2,195,1299,0,0,0,0,0,0,1,125,1056,0,0,0,1,70,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842539000',235,NO,KG,2,143,487,0,0,0,0,0,0,0,0,0,1,70,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,265
2,2013,'842539000',242,NO,KG,24,408,1967,0,0,0,0,0,0,0,0,0,0,0,0,24,408,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842539000',302,NO,KG,148,25725,96374,1,4691,42872,0,0,0,10,223,1429,20,395,1713,0,0,0,8,185,1059,0,0,0,0,0,0,6,17424,35092,6,117,579,37,2585,13399,60,105,231
2,2013,'842539000',304,NO,KG,484,29666,85814,6,317,1500,4,1792,3514,5,10106,40604,135,654,511,3,13918,19422,179,349,1658,111,1368,9219,0,0,0,1,25,257,13,285,1996,11,415,2905,16,437,4228
2,2013,'842539000',305,NO,KG,1450,5540,3904,300,1802,1125,0,0,0,0,0,0,350,1108,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2113,1097,200,517,1057,0,0,0
2,2013,'842539000',601,NO,KG,5,108,1036,0,0,0,0,0,0,1,30,417,0,0,0,0,0,0,0,0,0,4,78,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842541000',103,NO,KG,409,320585,104243,15,12500,3817,72,42820,18031,45,37440,11757,24,20080,6122,42,35030,10837,11,15440,5308,11,13545,4075,75,50230,15627,0,0,0,36,28440,9079,48,42760,12840,30,22300,6750
2,2013,'842541000',105,NO,KG,2054,2077930,676651,229,240618,72012,127,100238,27296,221,236560,74853,124,140147,47164,158,139137,45360,136,135068,47120,189,172209,55266,162,171533,58153,150,151736,51321,181,202421,63338,190,201220,71234,187,187043,63534
2,2013,'842541000',106,NO,KG,601,574562,190109,6,10734,4503,8,6032,2320,0,0,0,0,0,0,72,63971,21510,82,64158,21631,76,76213,24425,83,91922,28830,58,57277,18565,76,71119,23222,74,63312,21164,66,69824,23939
2,2013,'842541000',203,NO,KG,36,28585,34699,0,0,0,8,5358,7283,0,0,0,2,2370,2000,0,0,0,3,3555,3145,5,5925,5145,0,0,0,6,3902,6115,4,2830,4127,3,1370,1853,5,3275,5031
2,2013,'842541000',204,NO,KG,1,1200,871,0,0,0,0,0,0,1,1200,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842541000',213,NO,KG,45,28585,17229,3,2100,1045,0,0,0,4,7925,4314,2,700,502,1,695,407,13,6305,3561,0,0,0,0,0,0,17,10772,6928,0,0,0,5,88,472,0,0,0
2,2013,'842541000',220,NO,KG,167,116661,89247,0,0,0,5,3973,2968,2,3546,2849,31,12345,9025,18,17562,12456,32,19811,15486,26,17278,13093,33,20653,15374,5,8215,6575,0,0,0,4,6792,5879,11,6486,5542
2,2013,'842541000',304,NO,KG,17,11217,5703,3,1657,639,0,0,0,0,0,0,1,1054,573,0,0,0,0,0,0,4,1092,692,0,0,0,9,7414,3799,0,0,0,0,0,0,0,0,0
2,2013,'842542000',103,NO,KG,80313,469654,320630,4775,15820,6993,3712,14601,11944,6028,29393,26520,5308,98463,59115,7089,48255,31125,5962,43677,24253,8178,29361,18412,6318,25754,22764,6626,26395,13664,7218,30017,27308,9482,65173,59296,9617,42745,19236
2,2013,'842542000',105,NO,KG,716813,6955513,1590837,63087,697061,142092,28856,199430,57754,37554,405656,104496,47015,473641,114604,50728,491762,121736,32953,273727,78962,45218,412758,115258,53947,387863,96771,85952,943401,199344,104370,1062928,206077,86856,858091,190170,80277,749195,163573
2,2013,'842542000',106,NO,KG,19102,164299,140241,828,4431,4307,1649,20144,12826,1550,10942,9081,1652,17363,12375,1959,18490,14245,1631,10395,11615,2447,19848,20544,1384,8783,8314,1593,11038,14379,1080,17753,12093,1766,11814,9228,1563,13298,11234
2,2013,'842542000',112,NO,KG,9,203,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,203,285,0,0,0
2,2013,'842542000',113,NO,KG,2,192,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,192,230,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842542000',202,NO,KG,26,470,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,290,1030,0,0,0,6,180,520,0,0,0,0,0,0
2,2013,'842542000',203,NO,KG,7,406,1123,0,0,0,0,0,0,0,0,0,0,0,0,4,60,212,1,148,292,1,160,295,0,0,0,1,38,324,0,0,0,0,0,0,0,0,0
2,2013,'842542000',204,NO,KG,8,407,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,208,1,117,335,3,282,1444
2,2013,'842542000',205,NO,KG,34,677,9018,0,0,0,0,0,0,2,24,484,16,270,1170,1,10,358,0,0,0,0,0,0,7,145,3935,7,208,2700,0,0,0,0,0,0,1,20,371
2,2013,'842542000',207,NO,KG,1063,62801,105760,140,1665,5019,160,500,1647,116,474,2283,193,822,5432,52,354,2739,50,220,614,152,766,3764,25,110,319,1,67,969,145,57061,78764,0,0,0,29,762,4210
2,2013,'842542000',208,NO,KG,1,1100,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1100,1508,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842542000',210,NO,KG,36,5347,18616,0,0,0,9,247,2382,2,368,1031,1,1899,2331,0,0,0,0,0,0,3,2252,3265,7,210,5766,0,0,0,1,334,3170,0,0,0,13,37,671
2,2013,'842542000',213,NO,KG,270,55452,141012,4,312,653,82,16519,21048,13,1620,10545,78,1678,7133,10,2123,2534,5,2826,2781,17,7650,4927,0,0,0,19,7636,28681,8,2689,21876,21,1813,3947,13,10586,36887
2,2013,'842542000',215,NO,KG,2,7,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,295,0,0,0,0,0,0,0,0,0
2,2013,'842542000',218,NO,KG,10,970,741,10,970,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842542000',220,NO,KG,1331,43666,87162,59,2445,9926,6,95,360,128,4279,9134,127,3811,3522,115,3400,5509,130,1560,2210,275,8382,5128,295,7966,18677,15,215,7683,41,2379,3242,137,7400,17641,3,1734,4130
2,2013,'842542000',223,NO,KG,60,481,629,60,481,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842542000',225,NO,KG,5,2364,2865,3,1698,876,0,0,0,0,0,0,0,0,0,1,90,968,0,0,0,1,576,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842542000',245,NO,KG,7,700,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,700,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842542000',302,NO,KG,16,3073,46067,0,0,0,0,0,0,0,0,0,3,294,3560,7,2269,38100,0,0,0,0,0,0,0,0,0,0,0,0,3,500,3683,3,10,724,0,0,0
2,2013,'842542000',304,NO,KG,1013,218091,411862,254,20696,27002,18,8590,17589,46,12738,26630,167,1091,2085,47,2185,2993,83,35278,52838,14,20579,20274,54,17399,29977,125,21469,34762,81,15444,27659,48,33666,128227,76,28956,41826
2,2013,'842542000',601,NO,KG,2,271,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,240,386,0,0,0,0,0,0,1,31,319,0,0,0,0,0,0
2,2013,'842549000',103,NO,KG,140377,350527,98619,16376,41876,10693,3200,7488,1861,8322,19328,5230,6320,13855,3559,9921,25989,6238,3602,9597,7806,13526,31105,8738,5120,11587,2897,7519,17378,7161,20360,49899,13383,21788,60517,14546,24323,61908,16507
2,2013,'842549000',105,NO,KG,1388515,2923973,800298,145879,260789,61422,92565,169796,35450,108364,248387,60852,89282,208056,58078,85619,192955,54684,84820,230188,63031,127713,269331,70101,88996,208158,62919,119577,212029,72415,160069,334014,95443,163382,315260,92010,122249,275010,73893
2,2013,'842549000',106,NO,KG,1281,13924,8043,164,1370,586,55,2487,1468,160,1080,324,102,1508,636,84,1370,557,30,990,366,0,0,0,0,0,0,138,1005,1272,184,1334,490,0,0,0,364,2780,2344
2,2013,'842549000',110,NO,KG,560,674,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,674,607,0,0,0
2,2013,'842549000',111,NO,KG,11,104,206,0,0,0,11,104,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842549000',112,NO,KG,1,186,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,186,1179,0,0,0,0,0,0,0,0,0
2,2013,'842549000',113,NO,KG,1,190,1683,1,190,1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842549000',117,NO,KG,58,2465,2253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,615,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1850,1825
2,2013,'842549000',203,NO,KG,47,4769,20443,1,36,562,8,884,2103,3,1200,5347,4,472,2074,0,0,0,4,104,357,7,154,880,2,89,857,7,856,3835,3,45,922,1,36,628,7,893,2878
2,2013,'842549000',204,NO,KG,5027,2584,8222,0,0,0,3,378,319,5000,530,4544,0,0,0,0,0,0,0,0,0,11,896,1404,0,0,0,0,0,0,13,780,1955,0,0,0,0,0,0
2,2013,'842549000',205,NO,KG,1252,2719,2063,4,167,916,0,0,0,0,0,0,0,0,0,312,638,281,936,1914,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842549000',207,NO,KG,47,372,3508,0,0,0,0,0,0,0,0,0,20,160,438,0,0,0,1,18,559,0,0,0,0,0,0,0,0,0,6,40,552,20,154,1959,0,0,0
2,2013,'842549000',208,NO,KG,2160,848,1441,0,0,0,0,0,0,2160,848,1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842549000',210,NO,KG,3,49,1665,0,0,0,2,48,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,580,0,0,0,0,0,0,0,0,0
2,2013,'842549000',213,NO,KG,476,21513,71011,24,231,2110,51,622,4209,9,2662,17729,45,1070,1615,1,162,1528,14,4128,7216,45,248,2403,63,1825,2869,41,817,6163,62,4416,5979,61,5074,14197,60,258,4993
2,2013,'842549000',215,NO,KG,1901,5873,30910,35,28,364,69,30,530,337,982,5125,136,232,4102,71,629,2068,162,674,2664,160,279,2682,301,1048,4247,270,1164,4596,67,50,697,143,381,1871,150,376,1964
2,2013,'842549000',220,NO,KG,1054,10391,11158,232,2854,1067,159,1276,637,56,600,1531,9,182,858,2,250,453,20,360,916,150,1327,996,250,1269,2178,174,2073,2071,0,0,0,2,200,451,0,0,0
2,2013,'842549000',225,NO,KG,2,35,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842549000',242,NO,KG,20,132,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,132,1187
2,2013,'842549000',245,NO,KG,188,869,1864,0,0,0,0,0,0,55,289,423,29,152,219,0,0,0,42,190,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,238,624
2,2013,'842549000',302,NO,KG,529932,495714,402635,39870,65531,27316,44640,25955,32147,40590,57360,29910,50592,60195,38802,43290,37080,33897,44550,36933,34628,59760,49598,45851,31230,29011,24112,47790,41048,36571,45630,35128,35276,45180,33222,34938,36810,24653,29187
2,2013,'842549000',304,NO,KG,44371,221244,161278,3488,17619,9522,1751,8690,4195,3525,24406,19211,2195,12264,6615,5056,24468,12764,1555,8095,10042,6077,25497,13503,2179,11051,12811,3859,18222,11461,5976,26650,13574,5077,25921,16181,3633,18361,31399
2,2013,'842549000',305,NO,KG,288,1448,1534,0,0,0,64,500,423,0,0,0,0,0,0,0,0,0,0,0,0,24,229,219,0,0,0,0,0,0,0,0,0,0,0,0,200,719,892
2,2013,'842549000',410,NO,KG,19,37,489,0,0,0,0,0,0,0,0,0,0,0,0,9,11,254,0,0,0,0,0,0,0,0,0,0,0,0,10,26,235,0,0,0,0,0,0
2,2013,'842549000',601,NO,KG,7,1626,1977,1,310,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1316,1606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842611000',103,NO,KG,1,251,1062,1,251,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842611000',105,NO,KG,12,612259,242660,0,0,0,0,0,0,0,0,0,4,266000,108979,0,0,0,0,0,0,5,340000,126909,3,6259,6772,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842611000',113,NO,KG,3,103482,60190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,103482,60190,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842611000',202,NO,KG,1,4850,14118,1,4850,14118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842611000',203,NO,KG,2,30,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842611000',213,NO,KG,6,11950,50158,0,0,0,2,2800,32900,0,0,0,0,0,0,0,0,0,2,3760,8481,0,0,0,2,5390,8777,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842611000',220,NO,KG,6,9850,17405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9850,17405,0,0,0
2,2013,'842611000',222,NO,KG,7,11068,26571,0,0,0,0,0,0,6,10096,23491,0,0,0,0,0,0,1,972,3080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842611000',245,NO,KG,1,5490,10417,1,5490,10417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842612000',105,NO,KG,35,73960,70218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18860,15768,0,0,0,1,13000,14500,1,11500,14377,31,16400,13377,1,14200,12196
2,2013,'842612000',203,NO,KG,2,69526,54933,0,0,0,0,0,0,0,0,0,0,0,0,1,69450,53921,0,0,0,1,76,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842612000',304,NO,KG,1,40803,63323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40803,63323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842619000',103,NO,KG,6,654418,159213,2,11840,8558,0,0,0,0,0,0,0,0,0,2,11870,9746,0,0,0,0,0,0,0,0,0,2,630708,140909,0,0,0,0,0,0,0,0,0
2,2013,'842619000',105,NO,KG,4,1478721,703654,0,0,0,1,1066600,594072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90140,43494,0,0,0,1,317823,64396,0,0,0,1,4158,1692
2,2013,'842619000',113,NO,KG,3,28901,37983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28901,37983,0,0,0
2,2013,'842619000',202,NO,KG,1,15500,61352,1,15500,61352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842619000',207,NO,KG,1,10767,21614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10767,21614,0,0,0,0,0,0
2,2013,'842619000',210,NO,KG,2,585,8896,0,0,0,0,0,0,0,0,0,1,70,6167,0,0,0,0,0,0,0,0,0,0,0,0,1,515,2729,0,0,0,0,0,0,0,0,0
2,2013,'842619000',213,NO,KG,1,621,7136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,621,7136
2,2013,'842619000',220,NO,KG,3,5040,11977,3,5040,11977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2013,'842619000',225,NO,KG,1,1300,8716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1300,8716,0,0,0,0,0,0
2,2013,'842619000',242,NO,KG,14,25198,43139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13258,22530,0,0,0,0,0,0,0,0,0,5,11940,20609,0,0,0,0,0,0
2,2013,'842619000',304,NO,KG,2,353,2062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,312,1767,0,0,0,1,41,295,0,0,0
2,2013,'842620000',210,NO,KG,4,55980,69502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27990,34518,2,27990,34984,0,0,0
2,2013,'842620000',213,NO,KG,1,19220,21869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19220,21869,0,0,0
2,2013,'842630000',103,NO,KG,4,68599,52916,1,20122,14145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8355,8740,0,0,0,0,0,0,0,0,0,2,40122,30031
