aExp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apl,Quantity2-Apl,Value-Apl,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2012,'841830090',606,NO,KG,255,19984,12965,0,0,0,0,0,0,0,0,0,48,3504,2142,0,0,0,0,0,0,12,896,573,0,0,0,104,8595,5587,42,3412,2234,0,0,0,49,3577,2429
2,2012,'841840000',103,NO,KG,549,115440,268858,41,10165,22642,60,12910,29859,62,12495,29293,54,11615,27117,35,7595,17408,60,13380,30814,39,8540,19429,28,5145,12765,46,8060,19796,43,9015,20962,37,8185,18671,44,8335,20102
2,2012,'841840000',105,NO,KG,140396,5033117,1909781,5796,213022,101290,3263,124705,50667,7842,276720,101143,7847,295549,138417,18079,639361,226667,25593,901066,319016,23492,861204,310018,15385,539249,195000,9580,341637,127649,4678,182457,90725,10342,366292,133081,8499,291855,116108
2,2012,'841840000',106,NO,KG,168,26880,23343,24,3840,3222,0,0,0,0,0,0,48,7680,6763,24,3840,3308,0,0,0,0,0,0,36,5760,4866,0,0,0,12,1920,1695,12,1920,1710,12,1920,1779
2,2012,'841840000',111,NO,KG,99993,3460509,1968500,5012,172718,91724,3818,134406,76684,3782,132758,74025,6644,229115,136037,9435,322852,186568,11826,411383,239061,17868,622022,349925,5055,173260,92758,8795,302050,159882,8701,299826,166625,10195,352267,208676,8862,307852,186535
2,2012,'841840000',205,NO,KG,1,329,1177,0,0,0,0,0,0,0,0,0,1,329,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841840000',207,NO,KG,3,1128,2592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1128,2592,0,0,0
2,2012,'841840000',210,NO,KG,44,10289,22180,3,531,1106,5,1198,2474,3,735,1490,4,957,2390,0,0,0,7,1510,3433,0,0,0,0,0,0,13,3048,6541,5,1130,2452,4,1180,2294,0,0,0
2,2012,'841840000',220,NO,KG,55,7849,9083,0,0,0,2,65,419,4,380,831,0,0,0,0,0,0,3,680,1725,42,6300,5429,0,0,0,0,0,0,0,0,0,2,216,337,2,208,342
2,2012,'841840000',225,NO,KG,1658,154207,123760,250,20768,14633,157,11717,8643,279,26718,24856,60,6198,5553,93,9093,6852,42,4152,3417,228,22638,16388,183,17307,16678,93,9093,6596,89,8631,6437,93,9051,6826,91,8841,6881
2,2012,'841840000',227,NO,KG,54,1890,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1890,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841840000',232,NO,KG,626,22728,18876,0,0,0,0,0,0,0,0,0,64,2688,2289,160,5572,4643,0,0,0,64,2688,2105,138,4687,3780,0,0,0,64,2688,2133,136,4405,3926,0,0,0
2,2012,'841840000',234,NO,KG,24,3732,5690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1191,1835,0,0,0,14,2269,3411,0,0,0,2,272,444
2,2012,'841840000',304,NO,KG,419,113109,213444,35,7270,14069,30,9106,16648,56,12791,21971,14,3740,7490,34,9091,17337,26,6455,12096,32,9271,20020,27,8331,14695,41,9802,18759,29,8250,14045,51,17040,30803,44,11962,25511
2,2012,'841840000',305,NO,KG,14,3854,4605,0,0,0,2,77,375,0,0,0,0,0,0,1,332,440,0,0,0,1,290,359,8,2555,2869,0,0,0,0,0,0,2,600,562,0,0,0
2,2012,'841840000',606,NO,KG,401,27423,22957,51,3488,2880,0,0,0,80,5471,4568,73,4992,4225,0,0,0,51,3488,2924,51,3488,2919,0,0,0,41,2804,2336,6,410,344,48,3282,2761,0,0,0
2,2012,'841850010',103,NO,KG,559,45318,34106,7,792,728,0,0,0,16,1797,1758,57,4950,3538,139,10200,6041,28,2655,1763,36,3515,2099,0,0,0,82,7030,4477,86,5992,4486,36,2301,2097,72,6086,7119
2,2012,'841850010',105,NO,KG,75814,3249039,1807191,2280,116642,62569,1896,127491,64191,6657,256102,155271,3513,145256,80154,6178,228776,134992,5876,258506,135177,8635,339097,206387,11602,488121,257622,13317,482087,268997,5187,283998,153692,5590,268916,152248,5083,254047,135891
2,2012,'841850010',106,NO,KG,119,33737,48841,0,0,0,0,0,0,12,3860,4090,0,0,0,25,7330,11102,12,3000,3653,12,3720,8661,1,280,237,0,0,0,0,0,0,45,13147,17279,12,2400,3819
2,2012,'841850010',110,NO,KG,992,18393,11724,0,0,0,0,0,0,479,9480,5619,263,4713,3243,0,0,0,250,4200,2862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841850010',111,NO,KG,9560,380862,340877,599,28732,22398,390,22176,18305,302,17210,14065,508,20305,15973,417,15280,12492,474,11562,13129,1116,44278,37811,994,45984,40514,1461,52731,50515,1387,53492,49600,558,20918,21662,1354,48194,44413
2,2012,'841850010',112,NO,KG,2,480,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,480,643,0,0,0,0,0,0,0,0,0
2,2012,'841850010',113,NO,KG,2258,114762,59640,49,2793,1557,0,0,0,64,3200,1662,276,13212,6722,404,19612,9802,128,6400,3159,256,12800,6384,162,8786,4724,211,11579,6272,526,27182,14366,133,6405,3346,49,2793,1646
2,2012,'841850010',123,NO,KG,498,24799,22428,0,0,0,412,20517,18279,86,4282,4149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841850010',204,NO,KG,4108,241257,217920,331,22760,19705,165,11852,11000,295,16479,13113,157,10707,9335,344,22759,20901,151,7919,7270,283,18377,16082,509,25397,22105,53,4505,3089,617,38432,37732,1079,53966,49018,124,8104,8570
2,2012,'841850010',205,NO,KG,12,350,2197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,180,825,0,0,0,0,0,0,0,0,0,8,170,1372
2,2012,'841850010',210,NO,KG,72,5585,6577,0,0,0,0,0,0,0,0,0,0,0,0,24,2251,2241,0,0,0,0,0,0,24,1920,2151,0,0,0,0,0,0,24,1414,2185,0,0,0
2,2012,'841850010',213,NO,KG,358,21548,39847,0,0,0,0,0,0,62,3963,7619,10,480,1096,92,5189,10093,134,7967,14245,60,3949,6794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841850010',215,NO,KG,270,27111,48869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,5272,9832,108,10584,19085,0,0,0,0,0,0,54,5215,9523,54,6040,10429
2,2012,'841850010',218,NO,KG,15,4141,4108,0,0,0,0,0,0,4,1200,1101,0,0,0,6,2183,1496,2,308,357,0,0,0,0,0,0,1,370,561,2,80,593,0,0,0,0,0,0
2,2012,'841850010',220,NO,KG,102,24716,72452,0,0,0,8,2505,8945,15,2133,6035,6,1455,4902,9,2114,6639,13,3917,10072,11,1732,3646,4,1070,3333,10,2280,4490,16,4304,16027,1,275,734,9,2931,7629
2,2012,'841850010',225,NO,KG,8,574,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,574,902,0,0,0,0,0,0,0,0,0
2,2012,'841850010',231,NO,KG,517,61437,39136,0,0,0,477,56763,35945,0,0,0,40,4674,3191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841850010',234,NO,KG,944,40060,50371,2,540,1075,903,31037,32608,2,435,939,4,970,2042,5,1213,2668,1,252,609,6,1592,3470,6,966,1434,1,312,573,7,1182,1988,2,622,1274,5,939,1691
2,2012,'841850010',304,NO,KG,545,21489,31404,13,388,677,2,491,934,18,545,936,84,3631,4975,167,6159,8471,18,921,1816,119,4661,7139,5,757,990,119,3936,5466,0,0,0,0,0,0,0,0,0
2,2012,'841850010',305,NO,KG,16,1050,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1050,1197,0,0,0
2,2012,'841850010',606,NO,KG,4533,249354,185341,318,17172,11730,240,12253,8237,599,31944,22411,461,22241,15790,251,13490,8918,495,24804,17654,355,17928,13316,195,11051,7113,472,26114,18740,366,24454,20090,418,29669,28680,363,18234,12662
2,2012,'841850090',103,NO,KG,7,2000,1936,6,1460,1329,0,0,0,0,0,0,1,540,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841850090',105,NO,KG,1220,122292,78047,168,20256,10802,52,7540,3555,104,15954,14383,29,4523,2373,376,24496,12905,94,9966,10842,1,190,338,50,6272,4509,4,1000,415,51,6966,4250,52,7540,3555,239,17589,10120
2,2012,'841850090',111,NO,KG,60,7101,5599,0,0,0,0,0,0,0,0,0,10,1099,978,0,0,0,0,0,0,0,0,0,10,1210,914,0,0,0,30,3582,2600,10,1210,1107,0,0,0
2,2012,'841850090',112,NO,KG,1,380,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,380,815,0,0,0,0,0,0,0,0,0
2,2012,'841850090',113,NO,KG,1566,129408,52333,0,0,0,0,0,0,134,11092,4659,100,7400,3117,368,29584,12163,386,33268,13282,218,18484,7413,134,11092,4403,134,11092,4374,92,7396,2922,0,0,0,0,0,0
2,2012,'841850090',204,NO,KG,747,62936,43577,79,5052,2780,40,4392,3439,123,7985,4827,35,3843,3237,80,6821,4828,0,0,0,38,4152,3163,148,14205,10003,0,0,0,50,3498,2095,154,12988,9205,0,0,0
2,2012,'841850090',207,NO,KG,2,770,1821,0,0,0,0,0,0,1,300,882,1,470,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841850090',210,NO,KG,2,247,428,0,0,0,1,147,217,0,0,0,0,0,0,0,0,0,1,100,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841850090',213,NO,KG,3,30,257,0,0,0,3,30,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841850090',220,NO,KG,1,221,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,221,723,0,0,0,0,0,0
2,2012,'841850090',304,NO,KG,33,9499,15626,0,0,0,2,274,676,1,30,2228,0,0,0,1,260,537,1,341,733,0,0,0,1,420,732,14,3870,5824,3,1564,1330,10,2740,3566,0,0,0
2,2012,'841850090',606,NO,KG,2618,222357,148871,252,21148,13906,184,15151,9920,203,17055,11472,171,14752,9815,196,16538,10959,298,25326,17558,209,18382,13507,137,11825,7874,92,7553,4919,240,20318,13276,403,33506,21755,233,20803,13910
2,2012,'841861010',103,NO,KG,4468,64665,104253,0,0,0,222,6569,10045,374,5658,9162,830,10544,16342,466,6866,11799,814,9946,15708,376,5654,9895,765,10704,17227,579,7964,13212,2,160,213,0,0,0,40,600,650
2,2012,'841861010',105,NO,KG,16818,495638,781031,1278,27137,47662,303,11923,21606,1967,82290,88260,1462,29367,46232,1512,33084,60205,1403,35730,50267,2007,92965,151137,1258,37814,52791,1155,42905,64248,1325,25265,49426,2045,54457,103039,1103,22701,46158
2,2012,'841861010',113,NO,KG,87,5800,9021,0,0,0,0,0,0,0,0,0,0,0,0,29,2900,4508,0,0,0,0,0,0,0,0,0,0,0,0,58,2900,4513,0,0,0,0,0,0
2,2012,'841861010',118,NO,KG,2,129,408,0,0,0,0,0,0,0,0,0,2,129,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841861010',205,NO,KG,5,176,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,176,649,0,0,0
2,2012,'841861010',210,NO,KG,10,705,252475,0,0,0,0,0,0,3,222,956,1,48,428,0,0,0,0,0,0,2,200,122678,0,0,0,2,90,384,1,85,61952,0,0,0,1,60,66077
2,2012,'841861010',213,NO,KG,89,6921,14721,7,519,1519,7,597,3038,4,310,486,0,0,0,12,1030,2374,52,4189,4715,6,206,1016,0,0,0,0,0,0,0,0,0,1,70,1573,0,0,0
2,2012,'841861010',215,NO,KG,23,757,16713,0,0,0,3,80,1779,2,74,1514,0,0,0,0,0,0,1,28,1035,0,0,0,4,130,3024,5,98,2300,6,267,5540,2,80,1521,0,0,0
2,2012,'841861010',218,NO,KG,13,445,1059,0,0,0,3,104,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,341,787,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841861010',245,NO,KG,19,1114,2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1114,2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841861010',304,NO,KG,25,185,3440,0,0,0,0,0,0,3,8,260,0,0,0,0,0,0,6,91,660,4,32,770,0,0,0,2,13,247,0,0,0,0,0,0,10,41,1503
2,2012,'841861090',103,NO,KG,1,130,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841861090',105,NO,KG,275,147654,145624,1,270,368,2,616,775,0,0,0,3,12738,11305,30,39876,46163,1,185,592,1,7550,6680,15,9686,12610,0,0,0,214,68396,56802,6,4208,5043,2,4129,5286
2,2012,'841861090',106,NO,KG,2,974,2813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,525,1556,0,0,0,1,449,1257,0,0,0,0,0,0
2,2012,'841861090',203,NO,KG,2,8350,49417,0,0,0,2,8350,49417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841861090',205,NO,KG,2,305,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,305,888,0,0,0,0,0,0
2,2012,'841861090',206,NO,KG,354,140971,262546,0,0,0,0,0,0,40,22538,43788,0,0,0,14,8283,14849,82,25614,47010,26,15962,26038,51,28235,51519,28,15161,27469,0,0,0,67,9330,17307,46,15848,34566
2,2012,'841861090',210,NO,KG,1,140,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841861090',213,NO,KG,82,34029,54573,2,350,402,2,462,1957,1,418,698,10,1198,1002,7,3098,5247,3,862,1347,19,7675,11243,0,0,0,11,6935,10159,12,4786,9347,1,116,305,14,8129,12866
2,2012,'841861090',220,NO,KG,4,2100,5666,2,1195,2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,905,2809,0,0,0
2,2012,'841861090',304,NO,KG,64,59723,84505,8,13588,16893,10,4546,8906,0,0,0,26,14393,21677,12,8290,11024,1,502,3062,2,239,2252,0,0,0,4,2652,3972,1,15513,16719,0,0,0,0,0,0
2,2012,'841869010',103,NO,KG,1546,71741,84070,29,5275,3670,38,3745,4514,416,8078,11122,42,7050,6551,401,10916,9153,40,7903,9886,30,3060,4614,37,5915,6447,429,7817,10414,28,3725,5265,31,4366,5275,25,3891,7159
2,2012,'841869010',105,NO,KG,58065,1225919,699819,6196,88719,65918,4050,44747,24451,1230,33856,16407,4004,45107,30696,6419,97599,59105,7837,194470,109519,7307,189286,99821,6268,128370,75356,2704,96278,50995,4500,136382,73082,3086,82021,43901,4464,89084,50568
2,2012,'841869010',106,NO,KG,623,124188,82957,0,0,0,0,0,0,3,188,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,56000,36804,340,68000,45925,0,0,0
2,2012,'841869010',111,NO,KG,5564,106420,117067,331,6218,4668,218,5593,3515,370,6199,5405,600,10893,9002,848,13836,15837,343,9097,9646,1008,18549,24350,354,6525,7979,360,6700,8331,672,15899,17992,50,752,500,410,6159,9842
2,2012,'841869010',117,NO,KG,21,1659,1055,6,474,300,0,0,0,0,0,0,0,0,0,5,395,250,0,0,0,0,0,0,5,395,252,0,0,0,5,395,253,0,0,0,0,0,0
2,2012,'841869010',118,NO,KG,225,4623,4988,0,0,0,46,1020,1054,35,825,852,32,538,493,30,600,585,29,580,819,0,0,0,0,0,0,53,1060,1185,0,0,0,0,0,0,0,0,0
2,2012,'841869010',123,NO,KG,505,25148,22129,321,15985,14059,184,9163,8070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841869010',202,NO,KG,10,1410,2801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,705,1389,0,0,0,5,705,1412,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841869010',203,NO,KG,690,45870,60205,0,0,0,0,0,0,0,0,0,61,4245,5749,24,2061,2443,127,8678,10692,69,4291,5598,62,4364,5318,48,4181,4912,137,8652,11696,67,4205,5734,95,5193,8063
2,2012,'841869010',204,NO,KG,963,31647,48093,0,0,0,71,4050,7349,54,2376,5003,1,166,438,401,12228,18230,70,4732,6919,92,1531,2323,182,4336,5137,1,166,397,90,1931,2002,1,131,295,0,0,0
2,2012,'841869010',205,NO,KG,13,1768,65834,1,28,1277,0,0,0,1,39,1030,2,1200,58344,0,0,0,0,0,0,6,478,4653,1,8,262,2,15,268,0,0,0,0,0,0,0,0,0
2,2012,'841869010',207,NO,KG,75,44684,78042,10,5645,10196,0,0,0,8,6015,10243,0,0,0,3,635,2283,16,9832,17059,19,14959,21342,6,1985,4607,8,3200,7792,3,360,377,1,1307,2319,1,746,1824
2,2012,'841869010',208,NO,KG,3,150,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,150,435
2,2012,'841869010',210,NO,KG,1000,106306,130623,102,10399,12581,50,4704,5662,52,5554,7707,102,9612,13621,51,5129,6133,103,11277,13318,151,15306,16865,144,14936,18289,0,0,0,51,6341,7643,152,18135,21921,42,4913,6883
2,2012,'841869010',213,NO,KG,1003,22715,63816,122,2338,5035,61,1089,2564,181,2899,7655,17,1089,3888,162,3617,7240,10,265,3019,98,1850,4401,22,1910,7694,66,1347,3904,171,4490,10591,6,303,1913,87,1518,5912
2,2012,'841869010',215,NO,KG,25,667,2885,0,0,0,14,417,1545,0,0,0,10,220,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,252
2,2012,'841869010',218,NO,KG,4,1242,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1107,662,1,135,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841869010',220,NO,KG,979,57086,139898,62,7561,21078,30,1983,5458,77,6129,15210,34,5973,14850,41,3616,9981,71,8279,13605,190,3630,8072,42,4079,10624,47,4749,10801,94,2780,7676,261,5703,17477,30,2604,5066
2,2012,'841869010',225,NO,KG,1000,64268,60083,201,13377,10822,0,0,0,195,11358,11242,0,0,0,104,7297,8654,246,17796,14321,0,0,0,155,9141,8760,0,0,0,0,0,0,1,45,1398,98,5254,4886
2,2012,'841869010',227,NO,KG,1113,16605,18663,0,0,0,0,0,0,0,0,0,170,2180,2625,368,5520,6112,0,0,0,279,3900,4433,176,2640,2723,0,0,0,20,1165,1173,100,1200,1597,0,0,0
2,2012,'841869010',230,NO,KG,18,8022,11200,0,0,0,4,2357,2929,0,0,0,0,0,0,8,3030,4443,0,0,0,2,730,1186,0,0,0,4,1905,2642,0,0,0,0,0,0,0,0,0
2,2012,'841869010',231,NO,KG,25,2975,1959,0,0,0,25,2975,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841869010',232,NO,KG,63,2093,1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1172,755,0,0,0,0,0,0,32,921,820,0,0,0
2,2012,'841869010',234,NO,KG,547,27502,29040,0,0,0,514,26295,27575,0,0,0,0,0,0,33,1207,1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841869010',245,NO,KG,2,442,2715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,442,2715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841869010',304,NO,KG,391,17980,149441,38,2100,13629,18,303,6475,72,3247,18581,17,198,6152,31,1041,14780,12,138,4513,26,814,22915,29,1067,20354,66,6205,9913,31,1512,10770,28,508,10584,23,847,10775
2,2012,'841869010',305,NO,KG,19,3631,4633,0,0,0,3,1115,1410,0,0,0,5,896,1023,5,637,1012,0,0,0,0,0,0,0,0,0,6,983,1188,0,0,0,0,0,0,0,0,0
2,2012,'841869010',601,NO,KG,6,2328,5769,0,0,0,3,80,305,0,0,0,0,0,0,0,0,0,0,0,0,1,480,1168,2,1768,4296,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841869020',103,NO,KG,1986,34420,115298,250,3937,12879,201,3190,11908,205,3800,13153,10,1300,3648,150,2497,8599,150,2362,7835,190,2992,11444,213,3355,11382,150,3150,7946,190,3046,10513,272,4284,15123,5,507,868
2,2012,'841869020',105,NO,KG,5335,59901,76965,252,305,633,32,1766,5332,456,1220,1247,760,1315,3567,1530,15780,10880,51,2610,8214,254,5337,10233,553,8336,7212,1210,12100,8014,105,7150,17674,60,720,394,72,3262,3565
2,2012,'841869020',106,NO,KG,2,3610,6716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,280,447,0,0,0,0,0,0,0,0,0,0,0,0,1,3330,6269,0,0,0
2,2012,'841869020',108,NO,KG,1,82,215,1,82,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841869020',112,NO,KG,3,140,1011,0,0,0,0,0,0,1,40,360,1,40,366,0,0,0,0,0,0,1,60,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841869020',201,NO,KG,1,1714,9687,0,0,0,0,0,0,0,0,0,0,0,0,1,1714,9687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841869020',202,NO,KG,14,1072,6038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,536,2994,0,0,0,7,536,3044,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841869020',204,NO,KG,1,850,11850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,850,11850,0,0,0,0,0,0
2,2012,'841869020',205,NO,KG,110,2151,9802,100,1200,7828,0,0,0,0,0,0,3,330,637,0,0,0,0,0,0,4,264,591,2,247,475,1,110,271,0,0,0,0,0,0,0,0,0
2,2012,'841869020',207,NO,KG,2,500,5172,0,0,0,0,0,0,0,0,0,0,0,0,2,500,5172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841869020',210,NO,KG,4,2033,7107,0,0,0,1,1306,4093,0,0,0,0,0,0,2,645,2532,0,0,0,0,0,0,1,82,482,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841869020',213,NO,KG,5,1109,4740,0,0,0,0,0,0,0,0,0,1,175,1154,1,200,586,0,0,0,0,0,0,1,130,512,0,0,0,1,156,525,1,448,1963,0,0,0
2,2012,'841869020',220,NO,KG,659,81792,334950,24,4693,20892,43,7171,29345,46,8049,31185,108,8792,31645,50,4926,21267,53,7809,30029,121,13747,52245,21,3006,12727,90,4991,16019,8,1073,4037,60,8638,37099,35,8897,48460
2,2012,'841869020',302,NO,KG,10,14276,75052,0,0,0,0,0,0,1,4105,15755,0,0,0,8,7232,38773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2939,20524
2,2012,'841869020',304,NO,KG,989,149630,510889,115,10905,45122,30,16648,109852,41,4403,11510,59,5664,16751,60,13953,40444,41,6457,19358,18,2436,7610,124,17495,48629,122,15248,34577,98,12449,25560,64,14481,57950,217,29491,93526
2,2012,'841869020',601,NO,KG,3,113,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,113,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841869091',103,NO,KG,235,5414,56297,20,270,355,0,0,0,15,807,9715,0,0,0,20,815,17056,0,0,0,12,495,8744,40,600,653,1,22,806,12,363,7916,63,908,1281,52,1134,9771
2,2012,'841869091',105,NO,KG,47078,786426,662436,3091,40234,33464,1258,41869,42713,5516,102528,99807,6311,71660,51987,6675,94416,75777,1743,53028,44244,3655,77882,63873,3486,78594,52457,4079,62394,42860,3927,61513,57291,3361,52053,50782,3976,50255,47181
2,2012,'841869091',106,NO,KG,3008,91738,112363,145,4148,5049,124,3698,4282,188,5352,6460,107,3853,4732,337,10003,12022,235,7159,12517,309,9908,11344,171,4817,5729,403,12574,14347,314,9975,11659,595,17715,21004,80,2536,3218
2,2012,'841869091',110,NO,KG,340,6120,3891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,6120,3891,0,0,0,0,0,0,0,0,0
2,2012,'841869091',111,NO,KG,130,3170,5944,0,0,0,0,0,0,20,400,1078,0,0,0,20,400,1078,50,1620,1747,0,0,0,20,400,1052,0,0,0,0,0,0,20,350,989,0,0,0
2,2012,'841869091',112,NO,KG,7,144,6129,0,0,0,0,0,0,3,60,2903,0,0,0,0,0,0,0,0,0,1,20,814,2,43,1608,1,21,804,0,0,0,0,0,0,0,0,0
2,2012,'841869091',143,NO,KG,4,32,964,0,0,0,0,0,0,4,32,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841869091',203,NO,KG,2,84,650,0,0,0,0,0,0,1,46,408,0,0,0,0,0,0,0,0,0,0,0,0,1,38,242,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841869091',204,NO,KG,48,4080,3047,0,0,0,0,0,0,0,0,0,48,4080,3047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841869091',205,NO,KG,2,18,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,533,0,0,0,0,0,0,0,0,0,0,0,0
2,2012,'841869091',207,NO,KG,16,392,5186,1,86,578,4,86,1393,5,80,1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,741,5,93,1211,0,0,0
2,2012,'841869091',210,NO,KG,26,433,15380,1,14,402,1,15,377,1,14,398,2,17,1114,2,17,797,4,86,2822,6,129,4220,1,11,526,4,64,1837,0,0,0,3,31,1176,1,35,1711
2,2012,'841869091',213,NO,KG,74,1557,51309,3,72,3116,6,87,5152,16,280,11219,4,57,3127,13,196,8695,5,81,3277,4,72,3196,2,89,1042,7,165,2092,2,44,1788,6,320,3124,6,94,5481
